DATE,RVI,RMSE,INCIDENCE,ELEVATION,DIRECTION,DLAT,DLON,DX,DY,ZIPFILE,RVIC
2019-10-09,2.0192758457117304,0.0114896617440918,42.97914428888867,37.87886092401837,1,-0.1870350696831551,1.033164140648836,7184.5,-3408.0,S1A_IW_GRDH_1SDV_20191009T222002_20191009T222027_029388_035771_9DF5.zip,2.0229813387794464
2019-10-14,2.022447898210874,0.012980942576617,42.1231957724668,37.1616054064762,-1,0.4987108913402096,-0.6623720592898223,5747.0,-4461.0,S1B_IW_GRDH_1SDH_20191014T103044_20191014T103109_018470_022CCD_5EE8.zip,2.0210231465025355
2019-10-16,2.021992653721417,0.0140640757767054,33.718387102169174,29.99753471999234,1,-0.2041362660575956,-1.0053930190773317,-8074.0,-978.0,S1A_IW_GRDH_1SDV_20191016T221149_20191016T221214_029490_035AF5_9DC9.zip,2.021118061350491
2019-10-20,2.024168433486812,0.0136008782864573,42.12880208864456,37.166258998229445,-1,0.4987751024483273,-0.6638551107429578,5756.5,-4461.0,S1A_IW_GRDH_1SDH_20191020T103126_20191020T103151_029541_035CC3_10B8.zip,2.0211939414513767
2019-10-21,2.0193839203580084,0.0118392895184671,42.98172148730488,37.88092869688648,1,-0.1869998470606546,1.034165604307958,7194.0,-3408.0,S1A_IW_GRDH_1SDV_20191021T222002_20191021T222027_029563_035D79_CC4A.zip,2.0218269254306445
2019-10-26,2.021838974549426,0.0128506375475119,42.124091394467776,37.16227179978527,-1,0.4986217669169335,-0.6629193271882912,5756.0,-4461.0,S1B_IW_GRDH_1SDH_20191026T103044_20191026T103109_018645_023229_2560.zip,2.02096517888296
2019-11-01,2.0269982450256805,0.0163555344593981,42.12309205950463,37.16147444939361,-1,0.49871838551649,-0.6624926836314131,5746.5,-4461.0,S1A_IW_GRDH_1SDH_20191101T103126_20191101T103151_029716_0362D9_5E2C.zip,2.0218702433820983
2019-11-02,2.018377106203568,0.0111658626001594,42.9832972419001,37.88215219736283,1,-0.186991258571588,1.0349644890217462,7198.5,-3408.0,S1A_IW_GRDH_1SDV_20191102T222002_20191102T222027_029738_036391_C74B.zip,2.021943823153952
2019-11-07,2.021347457839987,0.0111047350210211,42.12825368338984,37.16572834978949,-1,0.498665913433193,-0.6640611871368804,5761.0,-4461.0,S1B_IW_GRDH_1SDH_20191107T103044_20191107T103109_018820_0237C8_EA2E.zip,2.0210206770824395
2019-11-09,2.019040810304262,0.0112128039724725,33.721020642953874,29.9997326954045,1,-0.2040214259375048,-1.0044527241844037,-8065.0,-973.5,S1A_IW_GRDH_1SDV_20191109T221149_20191109T221214_029840_03672E_AB09.zip,2.020323668705657
2019-11-13,2.0294360192753897,0.0143984649634519,42.12001378578251,37.15886139457466,-1,0.4987116608432771,-0.6619367454830893,5746.5,-4461.0,S1A_IW_GRDH_1SDH_20191113T103126_20191113T103151_029891_0368FD_FB9B.zip,2.0219462737283314
2019-11-14,2.0198728235280337,0.0103430807648672,42.98004426610283,37.87945150395205,1,-0.1870008526016207,1.034077701273148,7188.5,-3408.0,S1A_IW_GRDH_1SDV_20191114T222002_20191114T222027_029913_0369B3_08C5.zip,2.022371504051777
2019-11-19,2.0247690974320265,0.0124156861878265,42.12373580326239,37.16191035745927,-1,0.4986550928673878,-0.6631340251258848,5756.0,-4461.0,S1B_IW_GRDH_1SDH_20191119T103044_20191119T103109_018995_023D75_C656.zip,2.0222567906646365
2019-11-21,2.0232596789593,0.013386447549618,33.72304131930346,30.00143168404765,1,-0.2039603922103836,-1.003840484877358,-8055.5,-978.0,S1A_IW_GRDH_1SDV_20191121T221148_20191121T221213_030015_036D36_84DF.zip,2.0223217870453394
2019-11-25,2.0264811476631155,0.013359587941374,42.12011572552433,37.15885345724801,-1,0.4985947773629888,-0.6623548699937487,5745.5,-4461.0,S1A_IW_GRDH_1SDH_20191125T103126_20191125T103151_030066_036F0E_06A5.zip,2.022640544165284
2019-11-26,2.0198386529073846,0.0116932883792288,42.97425261232659,37.87453234661372,1,-0.186963392953487,1.033012972518776,7183.0,-3407.5,S1A_IW_GRDH_1SDV_20191126T222002_20191126T222027_030088_036FC8_0983.zip,2.0228671863296586
2019-12-01,2.028993452644566,0.0136333768687719,42.12129341691969,37.15983169898079,-1,0.4986130697342332,-0.6626689575980294,5750.5,-4461.0,S1B_IW_GRDH_1SDH_20191201T103044_20191201T103109_019170_024302_CB2B.zip,2.023686212598575
2019-12-03,2.024824571158587,0.0133686693431455,33.721230168617865,29.999825503776304,1,-0.2039217540829057,-1.0039578574231314,-8065.5,-978.0,S1A_IW_GRDH_1SDV_20191203T221148_20191203T221213_030190_037347_E54D.zip,2.023784135171127
2019-12-07,2.030804091317305,0.0141363743158908,42.12638467594591,37.16406802943859,-1,0.4986136232385902,-0.6640540861135662,5765.5,-4461.0,S1A_IW_GRDH_1SDH_20191207T103125_20191207T103150_030241_037511_2D72.zip,2.024844849860784
